#EEP   M/Mo    LogTeff  LogG   LogL/Lo F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W   F850LP  
 175  0.835558  3.8266  3.5527  1.0668  2.4843  2.3563  2.2550  2.0894  2.1530  2.0262  1.9170  1.7720  1.7976  1.6846  1.6582  1.5900
 176  0.835855  3.8200  3.5183  1.0751  2.4854  2.3513  2.2457  2.0734  2.1395  2.0066  1.8929  1.7404  1.7687  1.6496  1.6215  1.5485
 177  0.836156  3.8133  3.4838  1.0832  2.4875  2.3472  2.2373  2.0582  2.1268  1.9877  1.8694  1.7095  1.7407  1.6153  1.5853  1.5076
 178  0.836461  3.8065  3.4489  1.0910  2.4915  2.3445  2.2300  2.0439  2.1152  1.9697  1.8469  1.6800  1.7137  1.5817  1.5499  1.4673
 179  0.836775  3.7995  3.4137  1.0984  2.4984  2.3441  2.2248  2.0312  2.1053  1.9534  1.8258  1.6521  1.6881  1.5493  1.5156  1.4278
 180  0.837104  3.7924  3.3787  1.1050  2.5107  2.3478  2.2229  2.0209  2.0981  1.9389  1.8063  1.6249  1.6638  1.5179  1.4822  1.3893
 181  0.837454  3.7852  3.3445  1.1105  2.5260  2.3546  2.2244  2.0140  2.0944  1.9282  1.7906  1.6020  1.6438  1.4903  1.4525  1.3540
 182  0.837717  3.7801  3.3212  1.1138  2.5404  2.3616  2.2264  2.0095  2.0924  1.9207  1.7792  1.5854  1.6288  1.4705  1.4313  1.3291
 183  0.837981  3.7755  3.2996  1.1171  2.5531  2.3675  2.2277  2.0052  2.0902  1.9137  1.7689  1.5709  1.6157  1.4525  1.4120  1.3065
 184  0.838245  3.7714  3.2794  1.1208  2.5626  2.3709  2.2271  1.9998  2.0867  1.9061  1.7585  1.5573  1.6032  1.4354  1.3938  1.2851
 185  0.838507  3.7678  3.2598  1.1261  2.5663  2.3692  2.2218  1.9905  2.0790  1.8948  1.7448  1.5407  1.5875  1.4159  1.3732  1.2618
 186  0.838762  3.7647  3.2407  1.1331  2.5630  2.3613  2.2108  1.9761  2.0659  1.8788  1.7268  1.5203  1.5679  1.3930  1.3494  1.2357
 187  0.839008  3.7622  3.2215  1.1425  2.5517  2.3461  2.1929  1.9552  2.0463  1.8566  1.7028  1.4944  1.5425  1.3650  1.3207  1.2051
 188  0.839244  3.7600  3.2026  1.1526  2.5377  2.3283  2.1726  1.9321  2.0242  1.8322  1.6768  1.4665  1.5152  1.3353  1.2904  1.1731
 189  0.839470  3.7582  3.1838  1.1641  2.5186  2.3059  2.1481  1.9052  1.9983  1.8042  1.6475  1.4356  1.4848  1.3029  1.2575  1.1387
 190  0.839689  3.7566  3.1653  1.1765  2.4956  2.2802  2.1207  1.8758  1.9696  1.7739  1.6160  1.4028  1.4524  1.2689  1.2230  1.1030
 191  0.839902  3.7551  3.1470  1.1890  2.4723  2.2542  2.0930  1.8462  1.9408  1.7434  1.5845  1.3700  1.4200  1.2349  1.1886  1.0675
 192  0.840109  3.7538  3.1288  1.2023  2.4457  2.2255  2.0629  1.8145  1.9097  1.7110  1.5513  1.3357  1.3860  1.1996  1.1529  1.0308
 193  0.840312  3.7527  3.1107  1.2157  2.4185  2.1962  2.0323  1.7824  1.8782  1.6783  1.5177  1.3012  1.3518  1.1641  1.1170  0.9940
 194  0.840512  3.7516  3.0927  1.2294  2.3897  2.1655  2.0005  1.7492  1.8455  1.6445  1.4832  1.2658  1.3167  1.1278  1.0804  0.9565
 195  0.840707  3.7506  3.0748  1.2435  2.3596  2.1337  1.9676  1.7151  1.8119  1.6099  1.4480  1.2298  1.2809  1.0910  1.0433  0.9186
 196  0.840900  3.7496  3.0569  1.2577  2.3293  2.1017  1.9346  1.6809  1.7781  1.5752  1.4126  1.1937  1.2450  1.0540  1.0060  0.8806
 197  0.841090  3.7487  3.0390  1.2721  2.2978  2.0687  1.9007  1.6459  1.7435  1.5397  1.3765  1.1570  1.2084  1.0166  0.9683  0.8422
 198  0.841277  3.7479  3.0211  1.2867  2.2660  2.0354  1.8664  1.6106  1.7086  1.5039  1.3402  1.1200  1.1717  0.9789  0.9303  0.8035
 199  0.841462  3.7471  3.0032  1.3014  2.2335  2.0014  1.8315  1.5748  1.6732  1.4677  1.3034  1.0826  1.1344  0.9407  0.8919  0.7645
 200  0.841645  3.7463  2.9851  1.3163  2.2008  1.9672  1.7963  1.5386  1.6374  1.4311  1.2662  1.0449  1.0969  0.9023  0.8532  0.7251
 201  0.841826  3.7454  2.9671  1.3313  2.1678  1.9327  1.7609  1.5023  1.6014  1.3943  1.2289  1.0071  1.0592  0.8637  0.8144  0.6856
 202  0.842003  3.7447  2.9488  1.3465  2.1341  1.8976  1.7248  1.4653  1.5648  1.3569  1.1910  0.9687  1.0209  0.8246  0.7750  0.6456
 203  0.842175  3.7439  2.9303  1.3619  2.0997  1.8618  1.6881  1.4277  1.5275  1.3188  1.1524  0.9296  0.9820  0.7847  0.7350  0.6049
 204  0.842342  3.7431  2.9116  1.3776  2.0648  1.8255  1.6508  1.3896  1.4897  1.2803  1.1134  0.8900  0.9425  0.7444  0.6944  0.5637
 205  0.842507  3.7423  2.8927  1.3935  2.0294  1.7887  1.6131  1.3510  1.4515  1.2412  1.0738  0.8500  0.9026  0.7037  0.6534  0.5221
 206  0.842666  3.7416  2.8737  1.4096  1.9933  1.7512  1.5747  1.3118  1.4126  1.2016  1.0337  0.8094  0.8622  0.6624  0.6119  0.4800
 207  0.842823  3.7408  2.8545  1.4258  1.9569  1.7134  1.5361  1.2722  1.3734  1.1617  0.9933  0.7685  0.8214  0.6207  0.5700  0.4375
 208  0.842975  3.7401  2.8352  1.4423  1.9200  1.6752  1.4969  1.2323  1.3338  1.1213  0.9524  0.7272  0.7802  0.5787  0.5277  0.3946
 209  0.843124  3.7393  2.8157  1.4589  1.8828  1.6366  1.4575  1.1919  1.2938  1.0806  0.9112  0.6855  0.7386  0.5363  0.4850  0.3513
 210  0.843269  3.7386  2.7961  1.4756  1.8452  1.5976  1.4176  1.1513  1.2534  1.0395  0.8697  0.6435  0.6967  0.4935  0.4421  0.3077
 211  0.843410  3.7378  2.7763  1.4925  1.8073  1.5583  1.3775  1.1102  1.2127  0.9980  0.8278  0.6011  0.6543  0.4504  0.3987  0.2637
 212  0.843549  3.7371  2.7564  1.5094  1.7691  1.5187  1.3370  1.0689  1.1717  0.9563  0.7856  0.5584  0.6118  0.4070  0.3551  0.2195
 213  0.843683  3.7364  2.7364  1.5266  1.7306  1.4788  1.2962  1.0273  1.1304  0.9142  0.7430  0.5154  0.5688  0.3632  0.3111  0.1749
 214  0.843815  3.7356  2.7162  1.5438  1.6918  1.4386  1.2552  0.9854  1.0888  0.8720  0.7003  0.4722  0.5257  0.3193  0.2669  0.1300
 215  0.843943  3.7349  2.6960  1.5612  1.6528  1.3982  1.2139  0.9432  1.0470  0.8293  0.6572  0.4286  0.4822  0.2750  0.2223  0.0849
 216  0.844068  3.7342  2.6757  1.5787  1.6135  1.3574  1.1723  0.9007  1.0049  0.7865  0.6139  0.3849  0.4385  0.2305  0.1776  0.0396
 217  0.844095  3.7340  2.6712  1.5825  1.6049  1.3485  1.1631  0.8914  0.9956  0.7771  0.6044  0.3752  0.4289  0.2207  0.1678  0.0296
 218  0.844121  3.7338  2.6667  1.5864  1.5963  1.3395  1.1540  0.8820  0.9863  0.7676  0.5948  0.3655  0.4192  0.2109  0.1579  0.0195
 219  0.844148  3.7337  2.6622  1.5902  1.5876  1.3306  1.1448  0.8727  0.9771  0.7582  0.5853  0.3559  0.4096  0.2011  0.1480  0.0096
 220  0.844175  3.7335  2.6577  1.5941  1.5790  1.3216  1.1356  0.8633  0.9678  0.7487  0.5757  0.3463  0.4000  0.1912  0.1382 -0.0005
 221  0.844201  3.7333  2.6532  1.5979  1.5703  1.3126  1.1264  0.8539  0.9584  0.7392  0.5661  0.3365  0.3902  0.1813  0.1282 -0.0105
 222  0.844228  3.7332  2.6487  1.6018  1.5616  1.3035  1.1172  0.8445  0.9491  0.7297  0.5565  0.3268  0.3805  0.1715  0.1183 -0.0206
 223  0.844254  3.7330  2.6441  1.6057  1.5528  1.2945  1.1079  0.8350  0.9397  0.7201  0.5468  0.3170  0.3708  0.1615  0.1083 -0.0307
 224  0.844280  3.7328  2.6395  1.6097  1.5440  1.2853  1.0985  0.8255  0.9302  0.7105  0.5370  0.3072  0.3609  0.1515  0.0982 -0.0410
 225  0.844306  3.7327  2.6349  1.6136  1.5352  1.2762  1.0892  0.8159  0.9207  0.7008  0.5272  0.2973  0.3510  0.1414  0.0880 -0.0513
 226  0.844332  3.7325  2.6303  1.6176  1.5263  1.2670  1.0797  0.8063  0.9111  0.6911  0.5174  0.2873  0.3411  0.1313  0.0779 -0.0616
 227  0.844551  3.7311  2.5904  1.6519  1.4496  1.1873  0.9982  0.7230  0.8285  0.6070  0.4324  0.2014  0.2553  0.0439 -0.0100 -0.1507
 228  0.844773  3.7295  2.5469  1.6892  1.3663  1.1007  0.9095  0.6325  0.7388  0.5156  0.3399  0.1079  0.1621 -0.0513 -0.1056 -0.2476
 229  0.844962  3.7281  2.5075  1.7230  1.2911  1.0224  0.8293  0.5504  0.6575  0.4327  0.2560  0.0232  0.0775 -0.1375 -0.1923 -0.3355
 230  0.845150  3.7265  2.4656  1.7588  1.2128  0.9404  0.7450  0.4641  0.5719  0.3454  0.1676 -0.0663 -0.0117 -0.2287 -0.2840 -0.4286
 231  0.845333  3.7248  2.4220  1.7957  1.1324  0.8560  0.6581  0.3749  0.4836  0.2551  0.0761 -0.1589 -0.1041 -0.3232 -0.3791 -0.5250
 232  0.845490  3.7233  2.3818  1.8298  1.0585  0.7783  0.5781  0.2927  0.4023  0.1720 -0.0082 -0.2442 -0.1893 -0.4102 -0.4666 -0.6139
 233  0.845658  3.7215  2.3361  1.8685  0.9753  0.6906  0.4877  0.1998  0.3104  0.0780 -0.1036 -0.3409 -0.2858 -0.5088 -0.5659 -0.7147
 234  0.845791  3.7200  2.2975  1.9011  0.9056  0.6169  0.4116  0.1214  0.2330 -0.0013 -0.1841 -0.4224 -0.3672 -0.5921 -0.6496 -0.7998
 235  0.845930  3.7183  2.2544  1.9374  0.8282  0.5350  0.3270  0.0343  0.1468 -0.0896 -0.2737 -0.5133 -0.4579 -0.6849 -0.7430 -0.8946
 236  0.846053  3.7167  2.2140  1.9714  0.7562  0.4586  0.2479 -0.0473  0.0662 -0.1723 -0.3577 -0.5984 -0.5429 -0.7718 -0.8305 -0.9835
 237  0.846170  3.7150  2.1730  2.0060  0.6836  0.3813  0.1680 -0.1300 -0.0153 -0.2560 -0.4428 -0.6848 -0.6291 -0.8601 -0.9194 -1.0738
 238  0.846280  3.7134  2.1318  2.0407  0.6109  0.3038  0.0878 -0.2130 -0.0973 -0.3402 -0.5284 -0.7716 -0.7158 -0.9489 -1.0087 -1.1646
 239  0.846378  3.7119  2.0930  2.0733  0.5430  0.2313  0.0128 -0.2906 -0.1739 -0.4190 -0.6085 -0.8529 -0.7969 -1.0320 -1.0924 -1.2496
 240  0.846477  3.7102  2.0513  2.1084  0.4698  0.1533 -0.0680 -0.3741 -0.2564 -0.5037 -0.6946 -0.9401 -0.8841 -1.1213 -1.1823 -1.3411
 241  0.846565  3.7086  2.0122  2.1413  0.4015  0.0804 -0.1435 -0.4522 -0.3334 -0.5828 -0.7750 -1.0216 -0.9656 -1.2048 -1.2664 -1.4266
 242  0.846648  3.7070  1.9727  2.1742  0.3339  0.0081 -0.2184 -0.5299 -0.4100 -0.6617 -0.8553 -1.1029 -1.0469 -1.2883 -1.3504 -1.5121
 243  0.846726  3.7052  1.9331  2.2070  0.2672 -0.0636 -0.2927 -0.6070 -0.4861 -0.7400 -0.9350 -1.1836 -1.1276 -1.3714 -1.4341 -1.5974
 244  0.846795  3.7036  1.8958  2.2378  0.2051 -0.1304 -0.3621 -0.6792 -0.5572 -0.8134 -1.0097 -1.2593 -1.2032 -1.4493 -1.5127 -1.6774
 245  0.846864  3.7019  1.8566  2.2701  0.1404 -0.2003 -0.4347 -0.7549 -0.6317 -0.8903 -1.0881 -1.3387 -1.2825 -1.5312 -1.5952 -1.7615
 246  0.846926  3.7002  1.8196  2.3006  0.0798 -0.2659 -0.5029 -0.8261 -0.7018 -0.9627 -1.1619 -1.4136 -1.3572 -1.6084 -1.6730 -1.8409
 247  0.846987  3.6985  1.7812  2.3322  0.0179 -0.3333 -0.5731 -0.8994 -0.7739 -1.0373 -1.2381 -1.4912 -1.4343 -1.6880 -1.7533 -1.9229
 248  0.847042  3.6969  1.7454  2.3616 -0.0392 -0.3956 -0.6381 -0.9675 -0.8409 -1.1067 -1.3089 -1.5638 -1.5063 -1.7622 -1.8281 -1.9993
 249  0.847094  3.6954  1.7106  2.3902 -0.0942 -0.4558 -0.7010 -1.0334 -0.9057 -1.1739 -1.3775 -1.6344 -1.5760 -1.8341 -1.9007 -2.0735
 250  0.847144  3.6938  1.6766  2.4180 -0.1475 -0.5143 -0.7622 -1.0975 -0.9687 -1.2393 -1.4443 -1.7033 -1.6440 -1.9041 -1.9713 -2.1457
 251  0.847190  3.6926  1.6489  2.4409 -0.1914 -0.5624 -0.8125 -1.1502 -1.0205 -1.2930 -1.4992 -1.7598 -1.6998 -1.9616 -2.0293 -2.2050
 252  0.847236  3.6918  1.6302  2.4565 -0.2216 -0.5954 -0.8468 -1.1861 -1.0558 -1.3297 -1.5366 -1.7983 -1.7378 -2.0006 -2.0688 -2.2453
 253  0.847281  3.6918  1.6254  2.4611 -0.2322 -0.6063 -0.8578 -1.1973 -1.0670 -1.3410 -1.5480 -1.8098 -1.7492 -2.0122 -2.0804 -2.2570
 254  0.847326  3.6904  1.5953  2.4858 -0.2788 -0.6577 -0.9117 -1.2539 -1.1226 -1.3988 -1.6071 -1.8708 -1.8094 -2.0743 -2.1430 -2.3210
 255  0.847370  3.6885  1.5537  2.5197 -0.3412 -0.7273 -0.9848 -1.3312 -1.1983 -1.4777 -1.6879 -1.9534 -1.8917 -2.1594 -2.2289 -2.4089
 256  0.847410  3.6867  1.5143  2.5520 -0.4001 -0.7933 -1.0541 -1.4045 -1.2701 -1.5527 -1.7647 -2.0317 -1.9699 -2.2403 -2.3106 -2.4925
 257  0.847448  3.6849  1.4757  2.5833 -0.4556 -0.8562 -1.1206 -1.4752 -1.3392 -1.6249 -1.8389 -2.1072 -2.0455 -2.3188 -2.3899 -2.5736
 258  0.847483  3.6830  1.4379  2.6137 -0.5082 -0.9165 -1.1845 -1.5435 -1.4058 -1.6949 -1.9108 -2.1804 -2.1189 -2.3951 -2.4670 -2.6526
 259  0.847515  3.6812  1.4009  2.6435 -0.5592 -0.9751 -1.2466 -1.6100 -1.4707 -1.7631 -1.9810 -2.2515 -2.1905 -2.4696 -2.5422 -2.7297
 260  0.847546  3.6794  1.3639  2.6732 -0.6098 -1.0333 -1.3084 -1.6762 -1.5353 -1.8311 -2.0509 -2.3227 -2.2618 -2.5439 -2.6173 -2.8066
 261  0.847575  3.6776  1.3277  2.7023 -0.6584 -1.0897 -1.3683 -1.7405 -1.5979 -1.8972 -2.1190 -2.3921 -2.3313 -2.6163 -2.6905 -2.8817
 262  0.847602  3.6758  1.2923  2.7306 -0.7052 -1.1442 -1.4263 -1.8030 -1.6587 -1.9615 -2.1852 -2.4595 -2.3989 -2.6869 -2.7619 -2.9549
 263  0.847627  3.6741  1.2577  2.7583 -0.7503 -1.1970 -1.4825 -1.8637 -1.7178 -2.0240 -2.2497 -2.5252 -2.4647 -2.7557 -2.8314 -3.0264
 264  0.847650  3.6724  1.2238  2.7854 -0.7936 -1.2480 -1.5369 -1.9227 -1.7752 -2.0848 -2.3125 -2.5891 -2.5289 -2.8229 -2.8994 -3.0962
 265  0.847672  3.6707  1.1899  2.8124 -0.8361 -1.2985 -1.5909 -1.9814 -1.8321 -2.1454 -2.3751 -2.6529 -2.5929 -2.8899 -2.9671 -3.1658
 266  0.847693  3.6690  1.1574  2.8383 -0.8760 -1.3463 -1.6421 -2.0372 -1.8863 -2.2030 -2.4347 -2.7136 -2.6540 -2.9537 -3.0318 -3.2323
 267  0.847713  3.6673  1.1242  2.8646 -0.9160 -1.3945 -1.6938 -2.0938 -1.9410 -2.2615 -2.4952 -2.7752 -2.7161 -3.0187 -3.0975 -3.2999
 268  0.847731  3.6657  1.0926  2.8898 -0.9536 -1.4402 -1.7428 -2.1476 -1.9931 -2.3172 -2.5529 -2.8340 -2.7753 -3.0807 -3.1603 -3.3645
 269  0.847749  3.6641  1.0609  2.9149 -0.9904 -1.4852 -1.7911 -2.2008 -2.0446 -2.3723 -2.6101 -2.8922 -2.8341 -3.1423 -3.2227 -3.4287
 270  0.847765  3.6624  1.0299  2.9394 -1.0255 -1.5284 -1.8376 -2.2523 -2.0944 -2.4259 -2.6656 -2.9489 -2.8912 -3.2023 -3.2834 -3.4914
 271  0.847781  3.6608  0.9996  2.9633 -1.0590 -1.5701 -1.8824 -2.3022 -2.1426 -2.4778 -2.7195 -3.0039 -2.9467 -3.2606 -3.3426 -3.5524
 272  0.847796  3.6592  0.9696  2.9867 -1.0901 -1.6095 -1.9250 -2.3500 -2.1886 -2.5277 -2.7716 -3.0570 -3.0003 -3.3174 -3.4002 -3.6120
 273  0.847810  3.6574  0.9392  3.0102 -1.1205 -1.6486 -1.9674 -2.3979 -2.2346 -2.5778 -2.8239 -3.1104 -3.0542 -3.3744 -3.4581 -3.6720
 274  0.847823  3.6558  0.9099  3.0329 -1.1490 -1.6856 -2.0075 -2.4433 -2.2782 -2.6255 -2.8736 -3.1612 -3.1055 -3.4290 -3.5136 -3.7295
 275  0.847836  3.6541  0.8808  3.0553 -1.1765 -1.7216 -2.0466 -2.4879 -2.3210 -2.6723 -2.9226 -3.2113 -3.1561 -3.4828 -3.5683 -3.7863
 276  0.847848  3.6525  0.8524  3.0772 -1.2026 -1.7561 -2.0841 -2.5309 -2.3622 -2.7176 -2.9701 -3.2597 -3.2052 -3.5351 -3.6214 -3.8416
 277  0.847859  3.6508  0.8241  3.0988 -1.2274 -1.7895 -2.1206 -2.5730 -2.4024 -2.7620 -3.0167 -3.3073 -3.2533 -3.5866 -3.6738 -3.8961
 278  0.847870  3.6492  0.7967  3.1197 -1.2508 -1.8214 -2.1554 -2.6134 -2.4409 -2.8047 -3.0615 -3.3531 -3.2998 -3.6363 -3.7244 -3.9487
 279  0.847893  3.6476  0.7705  3.1396 -1.2724 -1.8512 -2.1880 -2.6515 -2.4772 -2.8451 -3.1040 -3.3965 -3.3439 -3.6835 -3.7725 -3.9988

