EEP   M/Mo    LogTeff  LogG   LogL/Lo F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W   F850LP  
 169  1.634256  3.8520  3.5522  1.4606  1.3743  1.2762  1.1914  1.0585  1.1082  1.0058  0.9155  0.7681  0.8015  0.7365  0.7109  0.6475
 170  1.634693  3.8456  3.5267  1.4606  1.3950  1.2897  1.1998  1.0595  1.1123  1.0039  0.9088  0.7577  0.7914  0.7188  0.6924  0.6267
 171  1.635114  3.8389  3.5005  1.4600  1.4188  1.3059  1.2104  1.0622  1.1184  1.0036  0.9035  0.7483  0.7823  0.7020  0.6747  0.6063
 172  1.635517  3.8320  3.4740  1.4590  1.4454  1.3244  1.2230  1.0668  1.1263  1.0050  0.8997  0.7404  0.7747  0.6865  0.6582  0.5869
 173  1.635906  3.8250  3.4477  1.4574  1.4750  1.3452  1.2375  1.0732  1.1361  1.0081  0.8977  0.7340  0.7690  0.6728  0.6434  0.5688
 174  1.636287  3.8181  3.4226  1.4552  1.5072  1.3682  1.2541  1.0817  1.1480  1.0134  0.8980  0.7300  0.7655  0.6616  0.6310  0.5531
 175  1.636658  3.8115  3.3992  1.4521  1.5419  1.3936  1.2731  1.0925  1.1621  1.0211  0.9009  0.7286  0.7647  0.6535  0.6217  0.5404
 176  1.637019  3.8053  3.3787  1.4481  1.5786  1.4211  1.2942  1.1060  1.1787  1.0317  0.9070  0.7306  0.7673  0.6493  0.6163  0.5318
 177  1.637364  3.7998  3.3616  1.4430  1.6165  1.4501  1.3171  1.1221  1.1976  1.0451  0.9164  0.7363  0.7735  0.6495  0.6154  0.5277
 178  1.637685  3.7947  3.3475  1.4369  1.6557  1.4807  1.3417  1.1406  1.2187  1.0612  0.9288  0.7453  0.7831  0.6536  0.6185  0.5278
 179  1.637976  3.7901  3.3362  1.4300  1.6957  1.5125  1.3679  1.1612  1.2416  1.0795  0.9437  0.7572  0.7955  0.6612  0.6250  0.5317
 180  1.638237  3.7860  3.3275  1.4223  1.7361  1.5451  1.3951  1.1833  1.2659  1.0996  0.9609  0.7715  0.8103  0.6716  0.6345  0.5387
 181  1.638470  3.7823  3.3209  1.4141  1.7765  1.5781  1.4231  1.2067  1.2912  1.1212  0.9798  0.7878  0.8271  0.6845  0.6466  0.5485
 182  1.638782  3.7773  3.3144  1.4008  1.8379  1.6291  1.4670  1.2443  1.3315  1.1564  1.0112  0.8158  0.8556  0.7078  0.6687  0.5675
 183  1.639069  3.7726  3.3106  1.3858  1.9030  1.6838  1.5148  1.2863  1.3760  1.1959  1.0473  0.8485  0.8888  0.7363  0.6961  0.5918
 184  1.639332  3.7682  3.3094  1.3693  1.9710  1.7416  1.5658  1.3319  1.4239  1.2392  1.0873  0.8854  0.9261  0.7691  0.7278  0.6206
 185  1.639578  3.7640  3.3100  1.3519  2.0408  1.8013  1.6190  1.3798  1.4742  1.2849  1.1299  0.9250  0.9662  0.8050  0.7626  0.6526
 186  1.639815  3.7599  3.3118  1.3339  2.1118  1.8623  1.6734  1.4293  1.5258  1.3322  1.1741  0.9664  1.0081  0.8429  0.7994  0.6866
 187  1.640049  3.7559  3.3137  1.3160  2.1832  1.9235  1.7279  1.4788  1.5777  1.3797  1.2186  1.0080  1.0502  0.8810  0.8365  0.7208
 188  1.640300  3.7517  3.3144  1.2986  2.2554  1.9848  1.7822  1.5279  1.6291  1.4265  1.2622  1.0487  1.0914  0.9180  0.8724  0.7537
 189  1.640580  3.7472  3.3113  1.2840  2.3232  2.0407  1.8306  1.5707  1.6744  1.4669  1.2992  1.0825  1.1258  0.9480  0.9011  0.7793
 190  1.640904  3.7424  3.3013  1.2748  2.3818  2.0861  1.8675  1.6014  1.7081  1.4949  1.3234  1.1031  1.1470  0.9646  0.9163  0.7909
 191  1.641253  3.7379  3.2826  1.2754  2.4149  2.1065  1.8802  1.6081  1.7175  1.4990  1.3239  1.1001  1.1446  0.9579  0.9083  0.7795
 192  1.641595  3.7342  3.2577  1.2857  2.4178  2.0993  1.8665  1.5897  1.7013  1.4784  1.3004  1.0737  1.1186  0.9285  0.8778  0.7461
 193  1.641897  3.7316  3.2323  1.3008  2.4006  2.0750  1.8377  1.5576  1.6707  1.4447  1.2647  1.0360  1.0811  0.8887  0.8372  0.7034
 194  1.642177  3.7296  3.2082  1.3170  2.3761  2.0450  1.8041  1.5216  1.6359  1.4075  1.2259  0.9957  1.0410  0.8467  0.7946  0.6592
 195  1.642445  3.7279  3.1850  1.3335  2.3486  2.0128  1.7690  1.4844  1.5997  1.3693  1.1864  0.9549  1.0004  0.8045  0.7518  0.6151
 196  1.642706  3.7264  3.1624  1.3502  2.3188  1.9789  1.7326  1.4462  1.5623  1.3302  1.1461  0.9135  0.9591  0.7619  0.7087  0.5707
 197  1.642963  3.7251  3.1402  1.3671  2.2874  1.9439  1.6952  1.4072  1.5241  1.2904  1.1053  0.8717  0.9174  0.7189  0.6653  0.5262
 198  1.643215  3.7238  3.1183  1.3842  2.2548  1.9080  1.6572  1.3677  1.4853  1.2502  1.0641  0.8296  0.8753  0.6758  0.6218  0.4817
 199  1.643465  3.7227  3.0966  1.4013  2.2213  1.8715  1.6187  1.3279  1.4461  1.2096  1.0227  0.7873  0.8331  0.6326  0.5781  0.4371
 200  1.643713  3.7216  3.0752  1.4185  2.1873  1.8346  1.5800  1.2879  1.4067  1.1689  0.9812  0.7451  0.7909  0.5893  0.5346  0.3926
 201  1.643947  3.7206  3.0552  1.4346  2.1554  1.7999  1.5436  1.2504  1.3698  1.1308  0.9423  0.7055  0.7513  0.5489  0.4937  0.3509
 202  1.644192  3.7196  3.0341  1.4518  2.1204  1.7623  1.5044  1.2101  1.3299  1.0898  0.9006  0.6631  0.7089  0.5056  0.4502  0.3065
 203  1.644436  3.7187  3.0131  1.4689  2.0857  1.7250  1.4654  1.1700  1.2904  1.0491  0.8591  0.6210  0.6668  0.4626  0.4068  0.2624
 204  1.644680  3.7177  2.9922  1.4860  2.0510  1.6878  1.4266  1.1301  1.2510  1.0086  0.8178  0.5791  0.6249  0.4198  0.3637  0.2184
 205  1.644923  3.7167  2.9713  1.5031  2.0165  1.6508  1.3879  1.0903  1.2118  0.9682  0.7767  0.5373  0.5832  0.3772  0.3207  0.1745
 206  1.645165  3.7158  2.9505  1.5201  1.9820  1.6138  1.3494  1.0507  1.1726  0.9279  0.7358  0.4958  0.5415  0.3347  0.2779  0.1308
 207  1.645407  3.7148  2.9297  1.5371  1.9477  1.5769  1.3110  1.0113  1.1337  0.8879  0.6950  0.4544  0.5001  0.2924  0.2353  0.0874
 208  1.645648  3.7139  2.9091  1.5540  1.9133  1.5401  1.2726  0.9719  1.0948  0.8479  0.6543  0.4131  0.4588  0.2502  0.1927  0.0440
 209  1.645888  3.7129  2.8885  1.5709  1.8792  1.5035  1.2345  0.9327  1.0561  0.8081  0.6138  0.3721  0.4177  0.2082  0.1504  0.0008
 210  1.646128  3.7120  2.8680  1.5877  1.8451  1.4670  1.1965  0.8936  1.0175  0.7684  0.5735  0.3311  0.3766  0.1663  0.1081 -0.0423
 211  1.646367  3.7110  2.8475  1.6045  1.8112  1.4307  1.1586  0.8547  0.9791  0.7288  0.5332  0.2903  0.3357  0.1246  0.0660 -0.0852
 212  1.646605  3.7101  2.8271  1.6213  1.7774  1.3944  1.1208  0.8158  0.9407  0.6894  0.4930  0.2496  0.2949  0.0829  0.0240 -0.1280
 213  1.646842  3.7092  2.8067  1.6381  1.7437  1.3583  1.0831  0.7771  0.9025  0.6500  0.4530  0.2090  0.2542  0.0414 -0.0178 -0.1708
 214  1.647078  3.7083  2.7863  1.6548  1.7104  1.3224  1.0457  0.7385  0.8644  0.6108  0.4131  0.1685  0.2137 -0.0001 -0.0596 -0.2134
 215  1.647313  3.7073  2.7660  1.6715  1.6771  1.2866  1.0083  0.7000  0.8265  0.5717  0.3732  0.1281  0.1732 -0.0414 -0.1013 -0.2560
 216  1.647547  3.7064  2.7456  1.6881  1.6440  1.2509  0.9710  0.6617  0.7886  0.5327  0.3335  0.0878  0.1328 -0.0827 -0.1430 -0.2985
 217  1.647608  3.7061  2.7402  1.6925  1.6353  1.2415  0.9612  0.6515  0.7786  0.5224  0.3230  0.0772  0.1221 -0.0936 -0.1540 -0.3097
 218  1.647670  3.7059  2.7349  1.6969  1.6266  1.2321  0.9514  0.6414  0.7686  0.5121  0.3125  0.0665  0.1114 -0.1045 -0.1650 -0.3209
 219  1.647731  3.7057  2.7295  1.7013  1.6179  1.2227  0.9416  0.6313  0.7586  0.5018  0.3020  0.0559  0.1007 -0.1154 -0.1759 -0.3321
 220  1.647792  3.7054  2.7241  1.7057  1.6092  1.2133  0.9318  0.6211  0.7487  0.4915  0.2915  0.0453  0.0901 -0.1263 -0.1869 -0.3433
 221  1.647853  3.7052  2.7187  1.7101  1.6005  1.2039  0.9220  0.6110  0.7387  0.4812  0.2810  0.0347  0.0794 -0.1372 -0.1979 -0.3546
 222  1.647914  3.7049  2.7134  1.7146  1.5918  1.1945  0.9121  0.6009  0.7287  0.4709  0.2705  0.0240  0.0687 -0.1481 -0.2089 -0.3658
 223  1.647975  3.7047  2.7080  1.7190  1.5831  1.1851  0.9023  0.5908  0.7187  0.4606  0.2600  0.0134  0.0581 -0.1590 -0.2199 -0.3770
 224  1.648036  3.7044  2.7026  1.7234  1.5745  1.1758  0.8925  0.5807  0.7088  0.4503  0.2496  0.0028  0.0474 -0.1699 -0.2309 -0.3882
 225  1.648097  3.7042  2.6972  1.7278  1.5657  1.1663  0.8827  0.5705  0.6988  0.4400  0.2391 -0.0078  0.0368 -0.1807 -0.2419 -0.3994
 226  1.648158  3.7039  2.6918  1.7322  1.5571  1.1570  0.8729  0.5604  0.6888  0.4297  0.2286 -0.0185  0.0261 -0.1916 -0.2529 -0.4106
 227  1.648702  3.7017  2.6436  1.7717  1.4796  1.0731  0.7852  0.4698  0.5995  0.3376  0.1347 -0.1136 -0.0695 -0.2892 -0.3513 -0.5111
 228  1.649231  3.6995  2.5960  1.8105  1.4046  0.9914  0.6996  0.3813  0.5124  0.2475  0.0427 -0.2068 -0.1631 -0.3849 -0.4478 -0.6097
 229  1.649744  3.6973  2.5490  1.8489  1.3308  0.9110  0.6152  0.2940  0.4263  0.1585 -0.0481 -0.2988 -0.2556 -0.4793 -0.5431 -0.7072
 230  1.650234  3.6951  2.5030  1.8863  1.2599  0.8334  0.5336  0.2095  0.3432  0.0724 -0.1360 -0.3878 -0.3452 -0.5709 -0.6356 -0.8017
 231  1.650703  3.6928  2.4575  1.9228  1.1920  0.7585  0.4547  0.1276  0.2626 -0.0112 -0.2215 -0.4744 -0.4326 -0.6602 -0.7258 -0.8942
 232  1.651176  3.6904  2.4102  1.9606  1.1228  0.6819  0.3738  0.0434  0.1800 -0.0972 -0.3094 -0.5635 -0.5224 -0.7521 -0.8188 -0.9895
 233  1.651596  3.6882  2.3672  1.9948  1.0609  0.6132  0.3012 -0.0323  0.1057 -0.1746 -0.3887 -0.6438 -0.6036 -0.8352 -0.9027 -1.0758
 234  1.651996  3.6860  2.3257  2.0278  1.0017  0.5472  0.2314 -0.1051  0.0342 -0.2491 -0.4650 -0.7211 -0.6817 -0.9152 -0.9837 -1.1589
 235  1.652395  3.6839  2.2841  2.0608  0.9432  0.4819  0.1622 -0.1773 -0.0366 -0.3231 -0.5408 -0.7979 -0.7594 -0.9947 -1.0642 -1.2417
 236  1.652770  3.6818  2.2452  2.0916  0.8890  0.4212  0.0980 -0.2445 -0.1025 -0.3919 -0.6113 -0.8694 -0.8318 -1.0689 -1.1393 -1.3189
 237  1.653128  3.6799  2.2087  2.1205  0.8386  0.3647  0.0381 -0.3073 -0.1640 -0.4562 -0.6773 -0.9362 -0.8994 -1.1382 -1.2095 -1.3912
 238  1.653467  3.6781  2.1752  2.1470  0.7926  0.3129 -0.0167 -0.3647 -0.2203 -0.5150 -0.7376 -0.9973 -0.9615 -1.2017 -1.2738 -1.4574
 239  1.653801  3.6765  2.1439  2.1718  0.7499  0.2648 -0.0676 -0.4181 -0.2726 -0.5698 -0.7938 -1.0542 -1.0192 -1.2608 -1.3337 -1.5191
 240  1.654132  3.6750  2.1154  2.1944  0.7112  0.2211 -0.1139 -0.4667 -0.3202 -0.6197 -0.8450 -1.1060 -1.0718 -1.3147 -1.3883 -1.5754
 241  1.654455  3.6737  2.0909  2.2138  0.6778  0.1835 -0.1537 -0.5085 -0.3612 -0.6625 -0.8889 -1.1505 -1.1170 -1.3610 -1.4352 -1.6236
 242  1.654763  3.6728  2.0726  2.2285  0.6525  0.1551 -0.1838 -0.5401 -0.3921 -0.6949 -0.9221 -1.1841 -1.1511 -1.3959 -1.4705 -1.6600
 243  1.655086  3.6724  2.0646  2.2351  0.6409  0.1422 -0.1974 -0.5542 -0.4060 -0.7094 -0.9369 -1.1991 -1.1663 -1.4115 -1.4863 -1.6762
 244  1.655420  3.6737  2.0872  2.2178  0.6682  0.1739 -0.1635 -0.5182 -0.3709 -0.6723 -0.8987 -1.1603 -1.1267 -1.3708 -1.4450 -1.6335
 245  1.655781  3.6791  2.1838  2.1427  0.7929  0.3162 -0.0118 -0.3584 -0.2146 -0.5080 -0.7298 -0.9891 -0.9528 -1.1922 -1.2639 -1.4465
 246  1.656313  3.6858  2.3081  2.0456  0.9604  0.5051  0.1888 -0.1479 -0.0085 -0.2921 -0.5082 -0.7645 -0.7252 -0.9588 -1.0274 -1.2030
 247  1.657042  3.6836  2.2621  2.0828  0.8922  0.4298  0.1096 -0.2304 -0.0895 -0.3764 -0.5944 -0.8517 -0.8133 -1.0489 -1.1185 -1.2964
 248  1.657762  3.6799  2.1936  2.1370  0.7977  0.3238 -0.0028 -0.3481 -0.2049 -0.4970 -0.7181 -0.9770 -0.9403 -1.1790 -1.2503 -1.4320
 249  1.658413  3.6761  2.1215  2.1940  0.6997  0.2133 -0.1200 -0.4710 -0.3253 -0.6230 -0.8474 -1.1080 -1.0732 -1.3151 -1.3882 -1.5740
 250  1.658972  3.6727  2.0585  2.2436  0.6158  0.1182 -0.2209 -0.5771 -0.4291 -0.7320 -0.9592 -1.2213 -1.1883 -1.4331 -1.5078 -1.6973
 251  1.659479  3.6696  1.9990  2.2906  0.5380  0.0296 -0.3151 -0.6765 -0.5263 -0.8341 -1.0642 -1.3276 -1.2964 -1.5440 -1.6202 -1.8134
 252  1.659932  3.6665  1.9426  2.3347  0.4671 -0.0521 -0.4021 -0.7688 -0.6163 -0.9291 -1.1620 -1.4268 -1.3973 -1.6477 -1.7255 -1.9222
 253  1.660349  3.6634  1.8877  2.3775  0.3998 -0.1299 -0.4853 -0.8572 -0.7025 -1.0203 -1.2559 -1.5221 -1.4945 -1.7477 -1.8270 -2.0272
 254  1.660718  3.6606  1.8363  2.4175  0.3377 -0.2021 -0.5626 -0.9393 -0.7825 -1.1050 -1.3433 -1.6107 -1.5848 -1.8408 -1.9217 -2.1253
 255  1.661060  3.6578  1.7861  2.4566  0.2778 -0.2719 -0.6372 -1.0188 -0.8599 -1.1871 -1.4280 -1.6966 -1.6725 -1.9313 -2.0137 -2.2207
 256  1.661370  3.6551  1.7378  2.4942  0.2209 -0.3382 -0.7082 -1.0945 -0.9335 -1.2654 -1.5088 -1.7786 -1.7562 -2.0179 -2.1017 -2.3119
 257  1.661657  3.6524  1.6904  2.5310  0.1661 -0.4024 -0.7768 -1.1680 -1.0050 -1.3416 -1.5874 -1.8585 -1.8378 -2.1024 -2.1876 -2.4011
 258  1.661921  3.6498  1.6442  2.5669  0.1136 -0.4640 -0.8427 -1.2389 -1.0737 -1.4150 -1.6633 -1.9357 -1.9167 -2.1842 -2.2709 -2.4876
 259  1.662163  3.6472  1.5992  2.6017  0.0635 -0.5231 -0.9058 -1.3070 -1.1398 -1.4858 -1.7365 -2.0102 -1.9928 -2.2633 -2.3514 -2.5713
 260  1.662388  3.6447  1.5552  2.6357  0.0156 -0.5798 -0.9663 -1.3727 -1.2034 -1.5541 -1.8073 -2.0823 -2.0665 -2.3400 -2.4295 -2.6527
 261  1.662594  3.6423  1.5127  2.6685 -0.0293 -0.6333 -1.0236 -1.4352 -1.2638 -1.6192 -1.8748 -2.1512 -2.1369 -2.4135 -2.5044 -2.7307
 262  1.662786  3.6398  1.4707  2.7006 -0.0714 -0.6842 -1.0784 -1.4954 -1.3218 -1.6821 -1.9403 -2.2183 -2.2054 -2.4852 -2.5775 -2.8070
 263  1.662966  3.6373  1.4293  2.7322 -0.1110 -0.7326 -1.1307 -1.5534 -1.3775 -1.7429 -2.0036 -2.2832 -2.2718 -2.5549 -2.6487 -2.8813
 264  1.663133  3.6349  1.3890  2.7628 -0.1482 -0.7785 -1.1801 -1.6087 -1.4305 -1.8010 -2.0643 -2.3456 -2.3355 -2.6220 -2.7172 -2.9531
 265  1.663287  3.6325  1.3498  2.7925 -0.1830 -0.8220 -1.2269 -1.6615 -1.4810 -1.8567 -2.1225 -2.4056 -2.3967 -2.6868 -2.7834 -3.0224
 266  1.663433  3.6301  1.3111  2.8218 -0.2161 -0.8636 -1.2717 -1.7125 -1.5297 -1.9106 -2.1789 -2.4638 -2.4562 -2.7500 -2.8481 -3.0902
 267  1.663568  3.6278  1.2733  2.8503 -0.2469 -0.9029 -1.3140 -1.7613 -1.5761 -1.9622 -2.2331 -2.5199 -2.5134 -2.8110 -2.9105 -3.1558
 268  1.663694  3.6255  1.2365  2.8780 -0.2758 -0.9401 -1.3539 -1.8078 -1.6203 -2.0116 -2.2850 -2.5737 -2.5683 -2.8699 -2.9707 -3.2191
 269  1.663813  3.6233  1.2003  2.9052 -0.3033 -0.9758 -1.3921 -1.8528 -1.6630 -2.0597 -2.3356 -2.6262 -2.6218 -2.9274 -3.0297 -3.2811
 270  1.663926  3.6210  1.1647  2.9319 -0.3295 -1.0100 -1.4288 -1.8965 -1.7043 -2.1066 -2.3851 -2.6777 -2.6741 -2.9837 -3.0872 -3.3416
 271  1.664184  3.6189  1.1303  2.9577 -0.3543 -1.0425 -1.4636 -1.9383 -1.7437 -2.1515 -2.4326 -2.7273 -2.7243 -3.0378 -3.1426 -3.3999
 272  1.664285  3.6167  1.0963  2.9832 -0.3777 -1.0736 -1.4968 -1.9788 -1.7818 -2.1951 -2.4788 -2.7756 -2.7732 -3.0909 -3.1970 -3.4571
 273  1.664380  3.6146  1.0629  3.0081 -0.3996 -1.1031 -1.5280 -2.0176 -1.8182 -2.2370 -2.5232 -2.8221 -2.8203 -3.1423 -3.2497 -3.5127
 274  1.664470  3.6125  1.0303  3.0325 -0.4203 -1.1312 -1.5577 -2.0549 -1.8531 -2.2774 -2.5662 -2.8671 -2.8659 -3.1923 -3.3010 -3.5669
 275  1.664556  3.6105  0.9983  3.0563 -0.4399 -1.1581 -1.5859 -2.0909 -1.8867 -2.3164 -2.6076 -2.9107 -2.9099 -3.2410 -3.3509 -3.6197
 276  1.664637  3.6085  0.9669  3.0796 -0.4579 -1.1832 -1.6120 -2.1251 -1.9185 -2.3537 -2.6473 -2.9525 -2.9522 -3.2882 -3.3994 -3.6710
 277  1.664713  3.6065  0.9369  3.1018 -0.4741 -1.2063 -1.6358 -2.1571 -1.9482 -2.3886 -2.6846 -2.9917 -2.9918 -3.3328 -3.4454 -3.7197
